area,route_name,date,gpx_file,url
道東・知床,藻琴山,2025年03月29日(土),routes/track-7952168.gpx,https://www.yamareco.com/modules/yamareco/detail-7952168.html
妙高・戸隠・雨飾,雨飾山 P2には届かず,2025年03月29日(土),routes/track-7952218.gpx,https://www.yamareco.com/modules/yamareco/detail-7952218.html
尾瀬・奥利根,大戸沢岳BC,2025年03月29日(土),routes/track-7952308.gpx,https://www.yamareco.com/modules/yamareco/detail-7952308.html
東海,春山joy 芦倉山,2025年03月29日(土),routes/track-7952425.gpx,https://www.yamareco.com/modules/yamareco/detail-7952425.html
大山・蒜山,大山,2025年03月29日(土),routes/track-7952442.gpx,https://www.yamareco.com/modules/yamareco/detail-7952442.html
谷川・武尊,苗場山2010mまで,2025年03月29日(土),routes/track-7952486.gpx,https://www.yamareco.com/modules/yamareco/detail-7952486.html
磐梯・吾妻・安達太良,安達太良山,2025年03月29日(土),routes/track-7952566.gpx,https://www.yamareco.com/modules/yamareco/detail-7952566.html
甲信越,米子沢BCで雪峰から落ちて負傷💦「巻機山」,2025年03月29日(土),routes/track-7952666.gpx,https://www.yamareco.com/modules/yamareco/detail-7952666.html
志賀・草津・四阿山・浅間,笠ヶ岳、熊の湯スキー場,2025年03月29日(土),routes/track-7952674.gpx,https://www.yamareco.com/modules/yamareco/detail-7952674.html
甲信越,巻機山,2025年03月29日(土),routes/track-7952723.gpx,https://www.yamareco.com/modules/yamareco/detail-7952723.html
槍・穂高・乗鞍,摩利支天岳（乗鞍）,2025年03月29日(土),routes/track-7952749.gpx,https://www.yamareco.com/modules/yamareco/detail-7952749.html
八幡平・岩手山・秋田駒,岩手山網張スキー場,2025年03月29日(土),routes/track-7952765.gpx,https://www.yamareco.com/modules/yamareco/detail-7952765.html
八幡平・岩手山・秋田駒,裏山散歩　旧松川スキー場　１７回目,2025年03月29日(土),routes/track-7952844.gpx,https://www.yamareco.com/modules/yamareco/detail-7952844.html
白馬・鹿島槍・五竜,天狗原/白馬岳神社,2025年03月29日(土),routes/track-7952940.gpx,https://www.yamareco.com/modules/yamareco/detail-7952940.html
北陸,初雪山　境川〜北尾根,2025年03月29日(土),routes/track-7952965.gpx,https://www.yamareco.com/modules/yamareco/detail-7952965.html
北陸,鉢伏山判官堂尾根,2025年03月29日(土),routes/track-7953104.gpx,https://www.yamareco.com/modules/yamareco/detail-7953104.html
十勝連峰,三段山二段目からクラシックルート,2025年03月29日(土),routes/track-7953259.gpx,https://www.yamareco.com/modules/yamareco/detail-7953259.html
白馬・鹿島槍・五竜,八方尾根,2025年03月29日(土),routes/track-7953336.gpx,https://www.yamareco.com/modules/yamareco/detail-7953336.html
東海,籾糠山：まだまだ雪はたっぷり,2025年03月29日(土),routes/track-7953357.gpx,https://www.yamareco.com/modules/yamareco/detail-7953357.html
甲信越,巻機山BC　～　一年越しにリベンジ,2025年03月29日(土),routes/track-7953374.gpx,https://www.yamareco.com/modules/yamareco/detail-7953374.html
札幌近郊,藻岩山,2025年03月29日(土),routes/track-7953382.gpx,https://www.yamareco.com/modules/yamareco/detail-7953382.html
朝日・出羽三山,姥ヶ岳BC 東面〜沢コース〜南面〜西ルンゼ,2025年03月29日(土),routes/track-7953404.gpx,https://www.yamareco.com/modules/yamareco/detail-7953404.html
槍・穂高・乗鞍,前穂高岳　奥明神沢前穂ダイレクト,2024年04月20日(土),routes/track-7953454.gpx,https://www.yamareco.com/modules/yamareco/detail-7953454.html
札幌近郊,長尾山～無意根山～千尺高地,2025年03月29日(土),routes/track-7953772.gpx,https://www.yamareco.com/modules/yamareco/detail-7953772.html
尾瀬・奥利根,巻機山（途中まで）,2025年03月29日(土),routes/track-7953854.gpx,https://www.yamareco.com/modules/yamareco/detail-7953854.html
槍・穂高・乗鞍,乗鞍岳〜暴風が吹いても位ヶ原山荘なら安眠〜,2025年03月22日(土),routes/track-7953855.gpx,https://www.yamareco.com/modules/yamareco/detail-7953855.html
東海,毘沙門岳　デブリは大きかった‼️,2025年03月29日(土),routes/track-7953859.gpx,https://www.yamareco.com/modules/yamareco/detail-7953859.html
朝日・出羽三山,月山姥ヶ岳　春のザラメフェスタ2025（金姥南面、四ツ谷川右岸など）,2025年03月29日(土),routes/track-7954010.gpx,https://www.yamareco.com/modules/yamareco/detail-7954010.html
芦別・夕張,芦別／野花南山群スキー縦走（近藤山〜野花南岳〜夕暎山）,2025年03月29日(土),routes/track-7954112.gpx,https://www.yamareco.com/modules/yamareco/detail-7954112.html
ヨーロッパ,ガスにまかれて Pointe Alphonse Favre 敗退,2025年03月29日(土),routes/track-7954176.gpx,https://www.yamareco.com/modules/yamareco/detail-7954176.html
十勝連峰,一段目,2025年03月29日(土),routes/track-7954784.gpx,https://www.yamareco.com/modules/yamareco/detail-7954784.html
東北,丸山岳ワンデイ目指すも届かず,2025年03月29日(土),routes/track-7954805.gpx,https://www.yamareco.com/modules/yamareco/detail-7954805.html
氷ノ山,三ノ丸BC(氷ノ山)(宮ノ後登山口-十年-殿下登山口-三ノ丸ピストン)2025-03-29,2025年03月29日(土),routes/track-7954826.gpx,https://www.yamareco.com/modules/yamareco/detail-7954826.html
槍・穂高・乗鞍,乗鞍岳(滑り台),2025年03月29日(土),routes/track-7955062.gpx,https://www.yamareco.com/modules/yamareco/detail-7955062.html
北陸,小荒島、一ノカラ谷,2025年03月29日(土),routes/track-7955090.gpx,https://www.yamareco.com/modules/yamareco/detail-7955090.html
氷ノ山,東尾根避難小屋,2025年03月29日(土),routes/track-7955105.gpx,https://www.yamareco.com/modules/yamareco/detail-7955105.html
道東・知床,BCスキー｜斜里岳（道東遠征1日目）,2025年03月29日(土),routes/track-7955164.gpx,https://www.yamareco.com/modules/yamareco/detail-7955164.html
槍・穂高・乗鞍,烏帽子岳（乗鞍）,2025年03月30日(日),routes/track-7955539.gpx,https://www.yamareco.com/modules/yamareco/detail-7955539.html
増毛・樺戸,当別町丸山,2025年03月30日(日),routes/track-7955686.gpx,https://www.yamareco.com/modules/yamareco/detail-7955686.html
日高山脈,日勝ピーク,2025年03月30日(日),routes/track-7955703.gpx,https://www.yamareco.com/modules/yamareco/detail-7955703.html
甲信越,ヨモギ山,2023年02月23日(木),routes/track-7955941.gpx,https://www.yamareco.com/modules/yamareco/detail-7955941.html
谷川・武尊,熊穴沢,2025年03月30日(日),routes/track-7955949.gpx,https://www.yamareco.com/modules/yamareco/detail-7955949.html
白山,三方岩岳,2025年03月30日(日),routes/track-7956559.gpx,https://www.yamareco.com/modules/yamareco/detail-7956559.html
伊豆・愛鷹,【雪散歩】太郎坊,2025年03月30日(日),routes/track-7956564.gpx,https://www.yamareco.com/modules/yamareco/detail-7956564.html
谷川・武尊,平標山　ヤカイ“尾根”,2025年03月30日(日),routes/track-7956609.gpx,https://www.yamareco.com/modules/yamareco/detail-7956609.html
尾瀬・奥利根,アヤメ平,2025年03月30日(日),routes/track-7956931.gpx,https://www.yamareco.com/modules/yamareco/detail-7956931.html
白山,三方岩岳,2025年03月30日(日),routes/track-7957047.gpx,https://www.yamareco.com/modules/yamareco/detail-7957047.html
志賀・草津・四阿山・浅間,横手山,2025年03月30日(日),routes/track-7957084.gpx,https://www.yamareco.com/modules/yamareco/detail-7957084.html
志賀・草津・四阿山・浅間,根子岳BC・林間コース：ゆったり斜度で安心の林間を縫う、雪質も👍,2025年03月30日(日),routes/track-7957093.gpx,https://www.yamareco.com/modules/yamareco/detail-7957093.html
甲信越,神楽ヶ峰,2025年03月30日(日),routes/track-7957482.gpx,https://www.yamareco.com/modules/yamareco/detail-7957482.html
甲信越,巻機山　1420まで,2025年03月30日(日),routes/track-7957529.gpx,https://www.yamareco.com/modules/yamareco/detail-7957529.html
白馬・鹿島槍・五竜,白馬乗鞍岳〜蓮華温泉ロッジ〜木地屋,2025年03月29日(土),routes/track-7957549.gpx,https://www.yamareco.com/modules/yamareco/detail-7957549.html
妙高・戸隠・雨飾,思いのほか良かった　飯縄山BC,2025年03月30日(日),routes/track-7957586.gpx,https://www.yamareco.com/modules/yamareco/detail-7957586.html
富士・御坂,賞味期限切れの富士山双子山スキー,2025年03月30日(日),routes/track-7957588.gpx,https://www.yamareco.com/modules/yamareco/detail-7957588.html
妙高・戸隠・雨飾,乙妻山撤退からの佐渡山北面,2025年03月30日(日),routes/track-7957740.gpx,https://www.yamareco.com/modules/yamareco/detail-7957740.html
志賀・草津・四阿山・浅間,芳ヶ平（草津温泉から）,2025年03月30日(日),routes/track-7958153.gpx,https://www.yamareco.com/modules/yamareco/detail-7958153.html
八幡平・岩手山・秋田駒,源太ヶ岳下部,2025年03月30日(日),routes/track-7958706.gpx,https://www.yamareco.com/modules/yamareco/detail-7958706.html
東海,大日ヶ岳,2025年03月30日(日),routes/track-7958912.gpx,https://www.yamareco.com/modules/yamareco/detail-7958912.html
白山,三方岩岳：ニセピークで打ち止め,2025年03月30日(日),routes/track-7959039.gpx,https://www.yamareco.com/modules/yamareco/detail-7959039.html
大雪山,2018-02-03_旭岳(BC),2018年02月03日(土),routes/track-7959061.gpx,https://www.yamareco.com/modules/yamareco/detail-7959061.html
六甲・摩耶・有馬,六甲山MTB,2025年03月30日(日),routes/track-7959248.gpx,https://www.yamareco.com/modules/yamareco/detail-7959248.html
白山,三方崩山ー奥三方岳ー間名古の頭周回,2025年03月30日(日),routes/track-7959282.gpx,https://www.yamareco.com/modules/yamareco/detail-7959282.html
東海,蝉ケ岳の滑走と水後山,2025年03月30日(日),routes/track-7959329.gpx,https://www.yamareco.com/modules/yamareco/detail-7959329.html
白馬・鹿島槍・五竜,金山沢,2025年03月30日(日),routes/track-7959388.gpx,https://www.yamareco.com/modules/yamareco/detail-7959388.html
志賀・草津・四阿山・浅間,根子岳（奥ダボススノーパークから）,2025年03月30日(日),routes/track-7959519.gpx,https://www.yamareco.com/modules/yamareco/detail-7959519.html
谷川・武尊,谷川岳,2025年03月30日(日),routes/track-7959643.gpx,https://www.yamareco.com/modules/yamareco/detail-7959643.html
磐梯・吾妻・安達太良,吾妻連峰　天元台スキー場から大沢下り,2025年03月30日(日),routes/track-7959669.gpx,https://www.yamareco.com/modules/yamareco/detail-7959669.html
尾瀬・奥利根,至仏山,2025年03月30日(日),routes/track-7959752.gpx,https://www.yamareco.com/modules/yamareco/detail-7959752.html
積丹・ニセコ・羊蹄山,2019-04-07_イワオヌプリ(BC),2019年04月07日(日),routes/track-7959762.gpx,https://www.yamareco.com/modules/yamareco/detail-7959762.html
大山・蒜山,六合目避難小屋,2025年03月30日(日),routes/track-7960474.gpx,https://www.yamareco.com/modules/yamareco/detail-7960474.html
白馬・鹿島槍・五竜,栂池自然園から船越ノ頭（途中撤退）,2025年03月30日(日),routes/track-7960655.gpx,https://www.yamareco.com/modules/yamareco/detail-7960655.html
十勝連峰,2021-04-24_三段山(BC),2021年04月24日(土),routes/track-7961073.gpx,https://www.yamareco.com/modules/yamareco/detail-7961073.html
谷川・武尊,たんばら・BCトレ,2025年03月30日(日),routes/track-7961139.gpx,https://www.yamareco.com/modules/yamareco/detail-7961139.html
妙高・戸隠・雨飾,火打山　BC　今年も無念の敗退。。。,2025年03月30日(日),routes/track-7961283.gpx,https://www.yamareco.com/modules/yamareco/detail-7961283.html
道南,2022-02-26_横津岳(BC),2022年02月26日(土),routes/track-7961315.gpx,https://www.yamareco.com/modules/yamareco/detail-7961315.html
白山,石徹白周回（芦倉山〜銚子ヶ峰〜薙刀山）,2025年03月31日(月),routes/track-7961523.gpx,https://www.yamareco.com/modules/yamareco/detail-7961523.html
甲信越,浅草岳,2025年03月29日(土),routes/track-7961829.gpx,https://www.yamareco.com/modules/yamareco/detail-7961829.html
甲信越,守門岳 敗退,2025年03月30日(日),routes/track-7961867.gpx,https://www.yamareco.com/modules/yamareco/detail-7961867.html
道東・知床,BCスキー｜海別岳（道東遠征2日目）,2025年03月30日(日),routes/track-7961955.gpx,https://www.yamareco.com/modules/yamareco/detail-7961955.html
蔵王・面白山・船形山,刈田岳,2025年03月30日(日),routes/track-7962214.gpx,https://www.yamareco.com/modules/yamareco/detail-7962214.html
白馬・鹿島槍・五竜,蓮華温泉ロッジ,2025年03月30日(日),routes/track-7962241.gpx,https://www.yamareco.com/modules/yamareco/detail-7962241.html
東北,2025-03-30 三岩岳,2025年03月30日(日),routes/track-7962508.gpx,https://www.yamareco.com/modules/yamareco/detail-7962508.html
槍・穂高・乗鞍,平湯野営場,2025年03月30日(日),routes/track-7962726.gpx,https://www.yamareco.com/modules/yamareco/detail-7962726.html
白馬・鹿島槍・五竜,金山沢,2025年03月30日(日),routes/track-7962824.gpx,https://www.yamareco.com/modules/yamareco/detail-7962824.html
志賀・草津・四阿山・浅間,湯ノ丸山BC／地蔵峠より,2025年03月30日(日),routes/track-7962960.gpx,https://www.yamareco.com/modules/yamareco/detail-7962960.html
ヨーロッパ,Col du Chardonnet : Trois Cols,2025年03月30日(日),routes/track-7962999.gpx,https://www.yamareco.com/modules/yamareco/detail-7962999.html
朝日・出羽三山,姥が岳,2025年03月30日(日),routes/track-7963140.gpx,https://www.yamareco.com/modules/yamareco/detail-7963140.html
妙高・戸隠・雨飾,黒姫山　東尾根,2025年03月30日(日),routes/track-7963287.gpx,https://www.yamareco.com/modules/yamareco/detail-7963287.html
八幡平・岩手山・秋田駒,高下岳【BC】,2025年03月29日(土),routes/track-7963304.gpx,https://www.yamareco.com/modules/yamareco/detail-7963304.html
甲信越,鉢盛山〜やり残しの回収,2025年03月30日(日),routes/track-7963313.gpx,https://www.yamareco.com/modules/yamareco/detail-7963313.html
谷川・武尊,白毛門_赤倉沢滑降,2025年03月30日(日),routes/track-7963412.gpx,https://www.yamareco.com/modules/yamareco/detail-7963412.html
槍・穂高・乗鞍,飛騨沢,2025年03月29日(土),routes/track-7963438.gpx,https://www.yamareco.com/modules/yamareco/detail-7963438.html
甲信越,鍋倉山,2025年03月30日(日),routes/track-7963459.gpx,https://www.yamareco.com/modules/yamareco/detail-7963459.html
白山,野伏ケ岳BC 時間切れ,2025年03月30日(日),routes/track-7963495.gpx,https://www.yamareco.com/modules/yamareco/detail-7963495.html
甲信越,浅草岳へのアプロ―チ散策〜大自然館から,2025年03月30日(日),routes/track-7963516.gpx,https://www.yamareco.com/modules/yamareco/detail-7963516.html
鳥海山,鳥海山,2025年03月23日(日),routes/track-7963682.gpx,https://www.yamareco.com/modules/yamareco/detail-7963682.html
谷川・武尊,平標山　ヤカイ沢,2025年03月31日(月),routes/track-7963796.gpx,https://www.yamareco.com/modules/yamareco/detail-7963796.html
甲信越,佐渡山,2025年03月31日(月),routes/track-7964031.gpx,https://www.yamareco.com/modules/yamareco/detail-7964031.html
栗駒・早池峰,栗駒山,2025年03月31日(月),routes/track-7964126.gpx,https://www.yamareco.com/modules/yamareco/detail-7964126.html
支笏・洞爺,オコタンペ山（手前のピークまで）,2025年03月31日(月),routes/track-7964283.gpx,https://www.yamareco.com/modules/yamareco/detail-7964283.html
谷川・武尊,反射板　大外まわり,2025年03月31日(月),routes/track-7964364.gpx,https://www.yamareco.com/modules/yamareco/detail-7964364.html
槍・穂高・乗鞍,白谷山,2025年03月30日(日),routes/track-7964453.gpx,https://www.yamareco.com/modules/yamareco/detail-7964453.html
八幡平・岩手山・秋田駒,松尾鉱山跡,2025年03月31日(月),routes/track-7964473.gpx,https://www.yamareco.com/modules/yamareco/detail-7964473.html
日高山脈,労山熊見山でラストパウダー＆2025シーズンのまとめ動画,2025年03月31日(月),routes/track-7964506.gpx,https://www.yamareco.com/modules/yamareco/detail-7964506.html
甲信越,桑崎山,2025年03月31日(月),routes/track-7964532.gpx,https://www.yamareco.com/modules/yamareco/detail-7964532.html
白馬・鹿島槍・五竜,白馬乗鞍岳　BC,2025年03月31日(月),routes/track-7964721.gpx,https://www.yamareco.com/modules/yamareco/detail-7964721.html
十和田湖・八甲田,雛岳BC  酷いルートミスからのノートラパウダー滑走,2025年03月31日(月),routes/track-7964789.gpx,https://www.yamareco.com/modules/yamareco/detail-7964789.html
甲信越,ニセ巻機山,2025年03月31日(月),routes/track-7964818.gpx,https://www.yamareco.com/modules/yamareco/detail-7964818.html
北陸,三方岩岳頂上手前,2025年03月31日(月),routes/track-7965048.gpx,https://www.yamareco.com/modules/yamareco/detail-7965048.html
白馬・鹿島槍・五竜,船越ノ頭〜金山沢シャウダー😄,2025年03月31日(月),routes/track-7965059.gpx,https://www.yamareco.com/modules/yamareco/detail-7965059.html
大山・蒜山,大山、八合沢、アイスバーン&膝までの新雪のミックス斜面,2025年03月31日(月),routes/track-7965313.gpx,https://www.yamareco.com/modules/yamareco/detail-7965313.html
札幌近郊,春スキーじゃなかった>_<塩谷丸山,2025年03月31日(月),routes/track-7965407.gpx,https://www.yamareco.com/modules/yamareco/detail-7965407.html
妙高・戸隠・雨飾,高松山BC〜登頂できず😭〜,2025年03月31日(月),routes/track-7965917.gpx,https://www.yamareco.com/modules/yamareco/detail-7965917.html
白山,小白山：凶悪の稜線闊歩,2025年03月31日(月),routes/track-7965927.gpx,https://www.yamareco.com/modules/yamareco/detail-7965927.html
白馬・鹿島槍・五竜,白馬乗鞍から天狗原、蓮華温泉、風吹周遊,2025年03月29日(土),routes/track-7965942.gpx,https://www.yamareco.com/modules/yamareco/detail-7965942.html
谷川・武尊,平標　ヤカイ沢滑走,2025年03月31日(月),routes/track-7965955.gpx,https://www.yamareco.com/modules/yamareco/detail-7965955.html
妙高・戸隠・雨飾,黒姫山,2025年03月31日(月),routes/track-7966052.gpx,https://www.yamareco.com/modules/yamareco/detail-7966052.html
甲信越,大岳,2025年03月31日(月),routes/track-7966248.gpx,https://www.yamareco.com/modules/yamareco/detail-7966248.html
八幡平・岩手山・秋田駒,源太ヶ岳〜三ツ石山 スキー縦走,2025年03月29日(土),routes/track-7966285.gpx,https://www.yamareco.com/modules/yamareco/detail-7966285.html
谷川・武尊,平標山,2025年03月31日(月),routes/track-7966373.gpx,https://www.yamareco.com/modules/yamareco/detail-7966373.html
十和田湖・八甲田,朝活横岳,2025年04月01日(火),routes/track-7966399.gpx,https://www.yamareco.com/modules/yamareco/detail-7966399.html
甲信越,守門大岳スキーツアー／コウクルミ沢左岸尾根滑降,2025年03月31日(月),routes/track-7966413.gpx,https://www.yamareco.com/modules/yamareco/detail-7966413.html
大雪山,姿見駅,2025年04月01日(火),routes/track-7966450.gpx,https://www.yamareco.com/modules/yamareco/detail-7966450.html
白馬・鹿島槍・五竜,鹿島槍ヶ岳：北股本谷偵察,2025年03月30日(日),routes/track-7966471.gpx,https://www.yamareco.com/modules/yamareco/detail-7966471.html
十和田湖・八甲田,乗鞍岳2025,2025年04月01日(火),routes/track-7966485.gpx,https://www.yamareco.com/modules/yamareco/detail-7966485.html
槍・穂高・乗鞍,カモパウ（皆さんのご支援に感謝）,2025年04月01日(火),routes/track-7966516.gpx,https://www.yamareco.com/modules/yamareco/detail-7966516.html
谷川・武尊,前武尊,2025年03月31日(月),routes/track-7966602.gpx,https://www.yamareco.com/modules/yamareco/detail-7966602.html
札幌近郊,藻岩山,2025年04月01日(火),routes/track-7966643.gpx,https://www.yamareco.com/modules/yamareco/detail-7966643.html
剱・立山,早月尾根〜毛勝谷,2025年03月30日(日),routes/track-7966827.gpx,https://www.yamareco.com/modules/yamareco/detail-7966827.html
十和田湖・八甲田,南八甲田　櫛ヶ峯　新雪あり,2025年04月01日(火),routes/track-7967120.gpx,https://www.yamareco.com/modules/yamareco/detail-7967120.html
日高山脈,佐幌岳,2025年04月01日(火),routes/track-7967174.gpx,https://www.yamareco.com/modules/yamareco/detail-7967174.html
大山・蒜山,大山、別山沢、やっぱり岩クズが新雪の下に隠れてた！！,2025年04月01日(火),routes/track-7967344.gpx,https://www.yamareco.com/modules/yamareco/detail-7967344.html
十和田湖・八甲田,硫黄岳,2025年04月01日(火),routes/track-7967348.gpx,https://www.yamareco.com/modules/yamareco/detail-7967348.html
妙高・戸隠・雨飾,大渚山,2025年04月01日(火),routes/track-7967488.gpx,https://www.yamareco.com/modules/yamareco/detail-7967488.html
道東・知床,遠音別岳,2025年03月08日(土),routes/track-7967496.gpx,https://www.yamareco.com/modules/yamareco/detail-7967496.html
磐梯・吾妻・安達太良,西大巓,2025年03月30日(日),routes/track-7967577.gpx,https://www.yamareco.com/modules/yamareco/detail-7967577.html
大雪山,北大雪・天狗岳,2025年03月10日(月),routes/track-7967623.gpx,https://www.yamareco.com/modules/yamareco/detail-7967623.html
谷川・武尊,前武尊 荒砥澄沢山スキー,2025年03月29日(土),routes/track-7967636.gpx,https://www.yamareco.com/modules/yamareco/detail-7967636.html
積丹・ニセコ・羊蹄山,ワイスホルン〜とうとう爆風に当たってしまった！,2025年04月01日(火),routes/track-7967647.gpx,https://www.yamareco.com/modules/yamareco/detail-7967647.html
妙高・戸隠・雨飾,大渚山,2025年04月01日(火),routes/track-7967695.gpx,https://www.yamareco.com/modules/yamareco/detail-7967695.html
妙高・戸隠・雨飾,戸隠山九頭竜山　南面ルンゼ滑降,2025年03月02日(日),routes/track-7967859.gpx,https://www.yamareco.com/modules/yamareco/detail-7967859.html
剱・立山,北ア-大日岳,2025年04月02日(水),routes/track-7967905.gpx,https://www.yamareco.com/modules/yamareco/detail-7967905.html
白神山地・岩木山,岩木山 百沢 焼止りまで,2025年04月02日(水),routes/track-7967971.gpx,https://www.yamareco.com/modules/yamareco/detail-7967971.html
北陸,小荒島岳　一のカラ谷,2025年04月02日(水),routes/track-7968190.gpx,https://www.yamareco.com/modules/yamareco/detail-7968190.html
日高山脈,"芽室岳(1,580まで)",2025年04月02日(水),routes/track-7968214.gpx,https://www.yamareco.com/modules/yamareco/detail-7968214.html
槍・穂高・乗鞍,乗鞍岳BC（ハクノリじゃない方）,2025年04月02日(水),routes/track-7968242.gpx,https://www.yamareco.com/modules/yamareco/detail-7968242.html
東海,めいほうスキー場トップから吉良烏帽子　ピストン,2025年04月02日(水),routes/track-7968321.gpx,https://www.yamareco.com/modules/yamareco/detail-7968321.html
白馬・鹿島槍・五竜,爺ヶ岳　矢沢,2025年03月03日(月),routes/track-7968524.gpx,https://www.yamareco.com/modules/yamareco/detail-7968524.html
白馬・鹿島槍・五竜,白馬乗鞍岳 BC 3月末の新雪を楽しんで,2025年03月31日(月),routes/track-7968681.gpx,https://www.yamareco.com/modules/yamareco/detail-7968681.html
甲信越,北岳（浅草）,2025年03月31日(月),routes/track-7968698.gpx,https://www.yamareco.com/modules/yamareco/detail-7968698.html
大山・蒜山,烏ヶ山（1300m地点で敗退）,2025年04月02日(水),routes/track-7968833.gpx,https://www.yamareco.com/modules/yamareco/detail-7968833.html
中央アルプス,恵那山,2025年03月30日(日),routes/track-7968907.gpx,https://www.yamareco.com/modules/yamareco/detail-7968907.html
白神山地・岩木山,【スマホ救助隊（一人）出動!?】岩木山BC,2025年04月03日(木),routes/track-7969144.gpx,https://www.yamareco.com/modules/yamareco/detail-7969144.html
道東・知床,海別岳co900まで（熊出没により撤退）,2025年04月03日(木),routes/track-7969336.gpx,https://www.yamareco.com/modules/yamareco/detail-7969336.html
栗駒・早池峰,【BC】栗駒山 いわかがみ平滑走（いこいの村栗駒跡地臨時駐車場↑↓）,2025年04月03日(木),routes/track-7969518.gpx,https://www.yamareco.com/modules/yamareco/detail-7969518.html
道東・知床,藻琴山,2025年04月03日(木),routes/track-7969536.gpx,https://www.yamareco.com/modules/yamareco/detail-7969536.html
十和田湖・八甲田,南八甲田BC 蔦温泉,2025年04月03日(木),routes/track-7969685.gpx,https://www.yamareco.com/modules/yamareco/detail-7969685.html
朝日・出羽三山,湯殿山西尾根BC,2024年12月28日(土),routes/track-7970497.gpx,https://www.yamareco.com/modules/yamareco/detail-7970497.html
北陸,東谷山BC,2025年01月02日(木),routes/track-7970499.gpx,https://www.yamareco.com/modules/yamareco/detail-7970499.html
甲信越,鍋倉山BC,2025年02月09日(日),routes/track-7970501.gpx,https://www.yamareco.com/modules/yamareco/detail-7970501.html
北陸,巻機山米子沢BC,2025年02月15日(土),routes/track-7970504.gpx,https://www.yamareco.com/modules/yamareco/detail-7970504.html
白馬・鹿島槍・五竜,えんでかしツアー　栂池山荘まで,2025年04月03日(木),routes/track-7970538.gpx,https://www.yamareco.com/modules/yamareco/detail-7970538.html
道東・知床,藻琴山co830まで（強風、視界不良により撤退）,2025年04月04日(金),routes/track-7970913.gpx,https://www.yamareco.com/modules/yamareco/detail-7970913.html
白馬・鹿島槍・五竜,箙岳〜一難場山,2025年04月04日(金),routes/track-7971397.gpx,https://www.yamareco.com/modules/yamareco/detail-7971397.html
十和田湖・八甲田,【BC】雛岳（箒場↑↓）,2025年04月04日(金),routes/track-7971602.gpx,https://www.yamareco.com/modules/yamareco/detail-7971602.html
白馬・鹿島槍・五竜,爺ヶ岳東尾根＋小冷沢三ノ沢,2025年04月04日(金),routes/track-7971872.gpx,https://www.yamareco.com/modules/yamareco/detail-7971872.html
白馬・鹿島槍・五竜,天狗原/白馬岳神社,2025年04月04日(金),routes/track-7971894.gpx,https://www.yamareco.com/modules/yamareco/detail-7971894.html
八ヶ岳・蓼科,車山（霧ヶ峰）　春の柔らか新雪BC,2025年04月04日(金),routes/track-7971905.gpx,https://www.yamareco.com/modules/yamareco/detail-7971905.html
東海,安房山BC(途中まで),2025年04月04日(金),routes/track-7972089.gpx,https://www.yamareco.com/modules/yamareco/detail-7972089.html
十和田湖・八甲田,八甲田BC 前嶽~銅像   鳴沢~銅像,2025年04月04日(金),routes/track-7972308.gpx,https://www.yamareco.com/modules/yamareco/detail-7972308.html
槍・穂高・乗鞍,蝶ヶ岳,2025年04月04日(金),routes/track-7972732.gpx,https://www.yamareco.com/modules/yamareco/detail-7972732.html
白馬・鹿島槍・五竜,旧ヤナバスキー場BC,2025年04月04日(金),routes/track-7972808.gpx,https://www.yamareco.com/modules/yamareco/detail-7972808.html
八ヶ岳・蓼科,縞枯山 BC 4月のディープパウダー,2025年04月03日(木),routes/track-7972896.gpx,https://www.yamareco.com/modules/yamareco/detail-7972896.html
朝日・出羽三山,湯殿山 〜ラストパウダーの予感〜,2025年03月31日(月),routes/track-7973125.gpx,https://www.yamareco.com/modules/yamareco/detail-7973125.html
富士・御坂,富士山（中の茶屋・滝沢林道デブリ地獄）,2025年04月04日(金),routes/track-7973206.gpx,https://www.yamareco.com/modules/yamareco/detail-7973206.html
札幌近郊,朝活・手稲ネオパラ、山スキー,2025年04月05日(土),routes/track-7973632.gpx,https://www.yamareco.com/modules/yamareco/detail-7973632.html
甲信越,長坂ゲレンデベース,2025年04月05日(土),routes/track-7973777.gpx,https://www.yamareco.com/modules/yamareco/detail-7973777.html
白馬・鹿島槍・五竜,天狗原/白馬岳神社,2025年04月04日(金),routes/track-7973781.gpx,https://www.yamareco.com/modules/yamareco/detail-7973781.html
志賀・草津・四阿山・浅間,高社山　よませスキー場ピストン散歩,2025年04月05日(土),routes/track-7973787.gpx,https://www.yamareco.com/modules/yamareco/detail-7973787.html
甲信越,越後駒,2025年04月05日(土),routes/track-7974000.gpx,https://www.yamareco.com/modules/yamareco/detail-7974000.html
志賀・草津・四阿山・浅間,根子岳,2025年04月05日(土),routes/track-7974044.gpx,https://www.yamareco.com/modules/yamareco/detail-7974044.html
道東・知床,瑠辺斯岳,2025年04月05日(土),routes/track-7974162.gpx,https://www.yamareco.com/modules/yamareco/detail-7974162.html
谷川・武尊,平標山,2025年04月05日(土),routes/track-7974294.gpx,https://www.yamareco.com/modules/yamareco/detail-7974294.html
支笏・洞爺,竹山,2025年04月05日(土),routes/track-7974484.gpx,https://www.yamareco.com/modules/yamareco/detail-7974484.html
白山,野伏ヶ岳、中央ルンゼ　↑白山中居神社奥↓,2025年04月05日(土),routes/track-7974623.gpx,https://www.yamareco.com/modules/yamareco/detail-7974623.html
